%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.lifePercent,field.lifeTime,field.charging,field.powerSupplyPresent
1519305373689002413,73522,1519305373688033103,,0.0,0.0,0,0,0,0
1519305374688369762,73523,1519305374687645912,,0.0,0.0,0,0,0,0
1519305375688520532,73524,1519305375687725067,,0.0,0.0,0,0,0,0
1519305376688905842,73525,1519305376688050985,,0.0,0.0,0,0,0,0
1519305377688715364,73526,1519305377688008069,,0.0,0.0,0,0,0,0
1519305378688832603,73527,1519305378687621116,,0.0,0.0,0,0,0,0
1519305379688669650,73528,1519305379687772989,,0.0,0.0,0,0,0,0
1519305380688172995,73529,1519305380687577962,,0.0,0.0,0,0,0,0
1519305381688430011,73530,1519305381687567949,,0.0,0.0,0,0,0,0
1519305382689427374,73531,1519305382688261032,,0.0,0.0,0,0,0,0
1519305383687838354,73532,1519305383687479972,,0.0,0.0,0,0,0,0
1519305384688716943,73533,1519305384688209056,,0.0,0.0,0,0,0,0
1519305385688937353,73534,1519305385688240051,,0.0,0.0,0,0,0,0
1519305386688664865,73535,1519305386688028097,,0.0,0.0,0,0,0,0
1519305387688373485,73536,1519305387687788963,,0.0,0.0,0,0,0,0
1519305388688922981,73537,1519305388687982082,,0.0,0.0,0,0,0,0
1519305389688484455,73538,1519305389687952995,,0.0,0.0,0,0,0,0
1519305390688967288,73539,1519305390688231945,,0.0,0.0,0,0,0,0
1519305391689120769,73540,1519305391688254117,,0.0,0.0,0,0,0,0
1519305392689156168,73541,1519305392688261985,,0.0,0.0,0,0,0,0
1519305393688478171,73542,1519305393687846899,,0.0,0.0,0,0,0,0
1519305394688895297,73543,1519305394688226938,,0.0,0.0,0,0,0,0
1519305395688947448,73544,1519305395688095092,,0.0,0.0,0,0,0,0
1519305396688585481,73545,1519305396688056945,,0.0,0.0,0,0,0,0
1519305397688342127,73546,1519305397687549114,,0.0,0.0,0,0,0,0
1519305398689024474,73547,1519305398688200950,,0.0,0.0,0,0,0,0
1519305399688224392,73548,1519305399687747955,,0.0,0.0,0,0,0,0
1519305400687707251,73549,1519305400687241077,,0.0,0.0,0,0,0,0
1519305401687920180,73550,1519305401687422037,,0.0,0.0,0,0,0,0
1519305402688616543,73551,1519305402688122034,,0.0,0.0,0,0,0,0
1519305403688931671,73552,1519305403688226938,,0.0,0.0,0,0,0,0
1519305404688600900,73553,1519305404687753915,,0.0,0.0,0,0,0,0
1519305405688798766,73554,1519305405687956094,,0.0,0.0,0,0,0,0
1519305406688555098,73555,1519305406688069105,,0.0,0.0,0,0,0,0
1519305407689664702,73556,1519305407688237905,,0.0,0.0,0,0,0,0
1519305408689759675,73557,1519305408688318967,,0.0,0.0,0,0,0,0
1519305409689539919,73558,1519305409688258886,,0.0,0.0,0,0,0,0
1519305410689124311,73559,1519305410688215017,,0.0,0.0,0,0,0,0
1519305411688390957,73560,1519305411687839984,,0.0,0.0,0,0,0,0
1519305412688914855,73561,1519305412688270092,,0.0,0.0,0,0,0,0
1519305413688455361,73562,1519305413687561035,,0.0,0.0,0,0,0,0
1519305414689103693,73563,1519305414687968015,,0.0,0.0,0,0,0,0
1519305415688972560,73564,1519305415688242912,,0.0,0.0,0,0,0,0
1519305416688622530,73565,1519305416687740087,,0.0,0.0,0,0,0,0
1519305417689271676,73566,1519305417688150882,,0.0,0.0,0,0,0,0
1519305418688735099,73567,1519305418687956094,,0.0,0.0,0,0,0,0
1519305419688556094,73568,1519305419687649011,,0.0,0.0,0,0,0,0
1519305420688565309,73569,1519305420688119888,,0.0,0.0,0,0,0,0
1519305421688296713,73570,1519305421687733888,,0.0,0.0,0,0,0,0
